timestamp,reportingGroup,locationName,value,unit
2021-11-28T21:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1234.8999999999999,kWh
2021-11-28T22:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",868.1,kWh
2021-11-28T23:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",641.5999999999999,kWh
2021-11-29T00:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",698.9,kWh
2021-11-29T01:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",718.25,kWh
2021-11-29T02:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",712.9000000000001,kWh
2021-11-29T03:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",736.0500000000001,kWh
2021-11-29T04:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1096.3500000000001,kWh
2021-11-29T05:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1244.8999999999999,kWh
2021-11-29T06:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1427.4,kWh
2021-11-29T07:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1461.1000000000001,kWh
2021-11-29T08:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1674.5,kWh
2021-11-29T09:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1675.8500000000001,kWh
2021-11-29T10:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1592.6499999999999,kWh
2021-11-29T11:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1574.95,kWh
2021-11-29T12:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1579.95,kWh
2021-11-29T13:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1673.7,kWh
2021-11-29T14:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1928.8,kWh
2021-11-29T15:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1950.35,kWh
2021-11-29T16:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1810.9,kWh
2021-11-29T17:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1682.3,kWh
2021-11-29T18:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1539.25,kWh
2021-11-29T19:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1456.45,kWh
2021-11-29T20:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1303.3000000000002,kWh
2021-11-29T21:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1259.8,kWh
2021-11-29T22:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",823.1,kWh
2021-11-29T23:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",633.05,kWh
2021-11-30T00:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",692.65,kWh
2021-11-30T01:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",715.1,kWh
2021-11-30T02:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",710.4000000000001,kWh
2021-11-30T03:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",731.7,kWh
2021-11-30T04:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1090.15,kWh
2021-11-30T05:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1192.15,kWh
2021-11-30T06:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1434.1999999999998,kWh
2021-11-30T07:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1455.65,kWh
2021-11-30T08:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1719.7,kWh
2021-11-30T09:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1741.75,kWh
2021-11-30T10:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1721.55,kWh
2021-11-30T11:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1658.15,kWh
2021-11-30T12:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1685.1499999999999,kWh
2021-11-30T13:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1862.6,kWh
2021-11-30T14:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1992.6499999999999,kWh
2021-11-30T15:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",2038.1999999999998,kWh
2021-11-30T16:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1812.75,kWh
2021-11-30T17:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1740.2,kWh
2021-11-30T18:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1668.1,kWh
2021-11-30T19:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1473.85,kWh
2021-11-30T20:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1445.65,kWh
2021-11-30T21:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1319.65,kWh
2021-11-30T22:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",851.0500000000001,kWh
2021-11-30T23:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",639.7,kWh
2021-12-01T00:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",710.3,kWh
2021-12-01T01:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",710.45,kWh
2021-12-01T02:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",702.25,kWh
2021-12-01T03:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",724.2,kWh
2021-12-01T04:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1082.85,kWh
2021-12-01T05:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1235.2,kWh
2021-12-01T06:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1381.45,kWh
2021-12-01T07:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1397.3,kWh
2021-12-01T08:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1583.85,kWh
2021-12-01T09:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1635.6,kWh
2021-12-01T10:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1623.3000000000002,kWh
2021-12-01T11:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1596.9499999999998,kWh
2021-12-01T12:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1795.5,kWh
2021-12-01T13:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1707.8,kWh
2021-12-01T14:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1792.3500000000001,kWh
2021-12-01T15:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1872.0500000000002,kWh
2021-12-01T16:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1834.5,kWh
2021-12-01T17:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1632.6499999999999,kWh
2021-12-01T18:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1570.1,kWh
2021-12-01T19:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1475.5,kWh
2021-12-01T20:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1330.9,kWh
2021-12-01T21:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1268.3,kWh
2021-12-01T22:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",834.7,kWh
2021-12-01T23:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",646.7,kWh
2021-12-02T00:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",704.5999999999999,kWh
2021-12-02T01:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",711.4499999999999,kWh
2021-12-02T02:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",708.5500000000001,kWh
2021-12-02T03:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",725.5,kWh
2021-12-02T04:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1084.8,kWh
2021-12-02T05:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1240.95,kWh
2021-12-02T06:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1385.05,kWh
2021-12-02T07:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1371,kWh
2021-12-02T08:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1634.6000000000001,kWh
2021-12-02T09:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1634.1,kWh
2021-12-02T10:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1606.1000000000001,kWh
2021-12-02T11:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1645.4499999999998,kWh
2021-12-02T12:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1588,kWh
2021-12-02T13:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1786,kWh
2021-12-02T14:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1731.55,kWh
2021-12-02T15:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1825.6999999999998,kWh
2021-12-02T16:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1793.95,kWh
2021-12-02T17:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1725.9,kWh
2021-12-02T18:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1580.8000000000002,kWh
2021-12-02T19:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1456.2,kWh
2021-12-02T20:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1340.75,kWh
2021-12-02T21:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1267.85,kWh
2021-12-02T22:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",824.4499999999999,kWh
2021-12-02T23:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",637.25,kWh
2021-12-03T00:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",701.15,kWh
2021-12-03T01:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",716.2,kWh
2021-12-03T02:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",713.85,kWh
2021-12-03T03:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",734.9,kWh
2021-12-03T04:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1088.25,kWh
2021-12-03T05:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1232.8,kWh
2021-12-03T06:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1352.6,kWh
2021-12-03T07:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1345.1499999999999,kWh
2021-12-03T08:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1632.4,kWh
2021-12-03T09:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1582.5,kWh
2021-12-03T10:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1548.0500000000002,kWh
2021-12-03T11:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1576.2,kWh
2021-12-03T12:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1568.95,kWh
2021-12-03T13:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1703,kWh
2021-12-03T14:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1779.25,kWh
2021-12-03T15:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1779.65,kWh
2021-12-03T16:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1672.1000000000001,kWh
2021-12-03T17:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1630.05,kWh
2021-12-03T18:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1526.2,kWh
2021-12-03T19:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1459.7,kWh
2021-12-03T20:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1311.85,kWh
2021-12-03T21:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1257.15,kWh
2021-12-03T22:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",831.7,kWh
2021-12-03T23:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",640.95,kWh
2021-12-04T00:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",705,kWh
2021-12-04T01:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",725.45,kWh
2021-12-04T02:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",723.0500000000001,kWh
2021-12-04T03:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",753.75,kWh
2021-12-04T04:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1105.85,kWh
2021-12-04T05:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1230.6,kWh
2021-12-04T06:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1239.7,kWh
2021-12-04T07:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1247.95,kWh
2021-12-04T08:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1427.2,kWh
2021-12-04T09:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1380.6,kWh
2021-12-04T10:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1392.2,kWh
2021-12-04T11:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1373.15,kWh
2021-12-04T12:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1375.1,kWh
2021-12-04T13:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1365.1499999999999,kWh
2021-12-04T14:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1357.7,kWh
2021-12-04T15:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1330.95,kWh
2021-12-04T16:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1396.5,kWh
2021-12-04T17:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1362.55,kWh
2021-12-04T18:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1314.4,kWh
2021-12-04T19:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1301.25,kWh
2021-12-04T20:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1250.35,kWh
2021-12-04T21:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1189.7,kWh
2021-12-04T22:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",864.35,kWh
2021-12-04T23:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",659.5999999999999,kWh
2021-12-05T00:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",692.35,kWh
2021-12-05T01:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",711.4499999999999,kWh
2021-12-05T02:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",709.8000000000001,kWh
2021-12-05T03:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",727.8499999999999,kWh
2021-12-05T04:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1080.4,kWh
2021-12-05T05:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1209.5,kWh
2021-12-05T06:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1214.4499999999998,kWh
2021-12-05T07:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1225.65,kWh
2021-12-05T08:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1412.3500000000001,kWh
2021-12-05T09:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1303.75,kWh
2021-12-05T10:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1267.75,kWh
2021-12-05T11:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1264.1,kWh
2021-12-05T12:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1316.15,kWh
2021-12-05T13:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1328.55,kWh
2021-12-05T14:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1337.7,kWh
2021-12-05T15:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1313.3500000000001,kWh
2021-12-05T16:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1280.8000000000002,kWh
2021-12-05T17:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1349.7,kWh
2021-12-05T18:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1311.9,kWh
2021-12-05T19:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1293.5,kWh
2021-12-05T20:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1231.1,kWh
2021-12-05T21:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1181.6,kWh
2021-12-05T22:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",871.0500000000001,kWh
2021-12-05T23:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",644.9,kWh
2021-12-06T00:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",691.6500000000001,kWh
2021-12-06T01:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",712.9000000000001,kWh
2021-12-06T02:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",710,kWh
2021-12-06T03:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",727.45,kWh
2021-12-06T04:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1080.9,kWh
2021-12-06T05:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1135.5,kWh
2021-12-06T06:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1103.45,kWh
2021-12-06T07:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1147.05,kWh
2021-12-06T08:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1314.1,kWh
2021-12-06T09:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1220.3,kWh
2021-12-06T10:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1165.2,kWh
2021-12-06T11:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1191.05,kWh
2021-12-06T12:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1183.75,kWh
2021-12-06T13:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1185.2,kWh
2021-12-06T14:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1220.5,kWh
2021-12-06T15:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1184.35,kWh
2021-12-06T16:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1203.9,kWh
2021-12-06T17:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1218.8,kWh
2021-12-06T18:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1153,kWh
2021-12-06T19:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1165.15,kWh
2021-12-06T20:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1094.8,kWh
2021-12-06T21:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1048.35,kWh
2021-12-06T22:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",752.95,kWh
2021-12-06T23:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",648.0500000000001,kWh
2021-12-07T00:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",780.06,kWh
2021-12-07T01:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",802.9199999999998,kWh
2021-12-07T02:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",800.88,kWh
2021-12-07T03:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",820.8,kWh
2021-12-07T04:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1182.84,kWh
2021-12-07T05:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1276.56,kWh
2021-12-07T06:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1490.52,kWh
2021-12-07T07:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1464.9,kWh
2021-12-07T08:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1887.6600000000003,kWh
2021-12-07T09:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1947.7800000000002,kWh
2021-12-07T10:00:00,Electricity,"6829 Helsingin Kalasataman Kymppi Koy, 66440 Kymp-talo rak 001",1999.38,kWh
